Monomer A1 type,Monomer A2 type,A1/A2 ratio,"Monomer A concentration, wt%",Monomer B type,"Monomer B concentration, wt%",Organic solvent type, Additive X1 type in aqueous phase,"Additive X1 concentration, wt%", Additive X2 type in aqueous phase,"Additive X2 concentration, wt%",Aqueous phase pH, Additive Y type in organic  phase,"Additive Y concentration, wt%",Nanomaterials type in aqueous phase,"Nanomaterials loading in aqueous phase, wt%",Nanomaterials type in organic phase,"Nanomaterials loading in organnic phase, wt%",Nanomateials morphology,"Polymerization time, s","Heat curing time, min","Heat curing termperature, degree",Substrate membrane type,substrate membrane pore size,"Transmembrane presurre, bar","NaCl concentration, ppm","MgSO4 concentratin, ppm","Na2SO4 concentration, ppm","MgCl2 concentration, ppm","CaCl2 Concentration, ppm","Permeability, LMH/bar","NaCl rejection, %","Mg2SO4 rejection, %","Na2SO4 rejection, %","MgCl2 rejection, %","CaCl2 rejection, %",Literature DOI
Piperazine,,,1,trimesoyl chloride (265.5),0.4,hexane,triethylamine,3,camphor sulfonic acid ,3,,,,polypyrrole modified multi-walled carbon nanotube,0.005,,,tube,120,10,70,145,,10,,,2000,,,8.89,,,97.5,,,doi.org/10.1016/j.seppur.2017.04.037
Piperazine,,,0.35,trimesoyl chloride (265.5),0.1,hexane,triethylamine,2,camphor sulfonic acid ,1,,,,,,UiO-66,0.012,octahedral,60,15,60,146,20,4,,,1000,,,14.2,,,96.8,,,doi.org/10.1039/D0CC01556C
Piperazine,,,0.35,trimesoyl chloride (265.5),0.1,hexane,triethylamine,2,camphor sulfonic acid ,1,,,,,,UiO-66-NH2,0.012,octahedral,60,15,60,146,20,4,,,1000,,,15,,,97.3,,,doi.org/10.1039/D0CC01556C
Piperazine,,,0.35,trimesoyl chloride (265.5),0.1,hexane,triethylamine,2,camphor sulfonic acid ,1,,,,,,defect engineered-UiO-66-NH2,0.012,octahedral,60,15,60,146,20,4,1000,1000,1000,1000,,20.2,24,82,97.9,10,,doi.org/10.1039/D0CC01556C
Piperazine,,,0.35,trimesoyl chloride (265.5),0.1,hexane,triethylamine,2,camphor sulfonic acid ,1,,,,,,defect engineered-UiO-66-NH2,0.012,octahedral,60,15,60,146,20,6,,,1000,,,20,,,95.5,,,doi.org/10.1039/D0CC01556C
Piperazine,,,0.35,trimesoyl chloride (265.5),0.1,hexane,triethylamine,2,camphor sulfonic acid ,1,,,,,,defect engineered-UiO-66-NH2,0.012,octahedral,60,15,60,146,20,8,,,1000,,,17.75,,,92,,,doi.org/10.1039/D0CC01556C
Piperazine,,,0.35,trimesoyl chloride (265.5),0.1,hexane,triethylamine,2,camphor sulfonic acid ,1,,,,,,defect engineered-UiO-66-NH2,0.012,octahedral,60,15,60,146,20,10,,,1000,,,15.5,,,88,,,doi.org/10.1039/D0CC01556C
Piperazine,,,2,trimesoyl chloride (265.5),0.015,hexane,,,,,,,,SiO2/GO,0.002,,,sphere on sheet,60,5,80,159,,7,2000,2000,2000,,,5.1,43,88,94,,,doi.org/10.1021/acs.iecr.9b03228
Piperazine,,,2,trimesoyl chloride (265.5),0.015,hexane,,,,,,,,SiO2/GO,0.005,,,sphere on sheet,60,5,80,159,,7,2000,2000,2000,,,6,42,86,95,,,doi.org/10.1021/acs.iecr.9b03228
Piperazine,,,2,trimesoyl chloride (265.5),0.015,hexane,,,,,,,,SiO2/GO,0.01,,,sphere on sheet,60,5,80,159,,7,2000,2000,2000,,,6.4,41,82,94,,,doi.org/10.1021/acs.iecr.9b03228
Piperazine,,,2,trimesoyl chloride (265.5),0.015,hexane,,,,,,,,SiO2/GO,0.02,,,sphere on sheet,60,5,80,159,,7,2000,2000,2000,,,5.4,44,86,95,,,doi.org/10.1021/acs.iecr.9b03228
Piperazine,,,1,trimesoyl chloride (265.5),0.4,hexane,riethylamine,3,camphor sulfonic acid ,3,,,,TiO2/reduced GO,0.002,,,sphere on sheet,,10,70,147,58,10,2000,,2000,,,5.8,35.6,,92.3,,,doi.org/10.1016/j.seppur.2015.09.039
Piperazine,,,1,trimesoyl chloride (265.5),0.4,hexane,riethylamine,3,camphor sulfonic acid ,3,,,,TiO2/reduced GO,0.005,,,sphere on sheet,,10,70,147,58,10,2000,,2000,,,6.06,36.6,,93.6,,,doi.org/10.1016/j.seppur.2015.09.039
Piperazine,,,1,trimesoyl chloride (265.5),0.4,hexane,riethylamine,3,camphor sulfonic acid ,3,,,,TiO2/reduced GO,0.01,,,sphere on sheet,,10,70,147,58,10,2000,,2000,,,6.14,34.5,,90.4,,,doi.org/10.1016/j.seppur.2015.09.039
Piperazine,,,1,trimesoyl chloride (265.5),0.4,hexane,riethylamine,3,camphor sulfonic acid ,3,,,,TiO2/reduced GO,0.02,,,sphere on sheet,,10,70,147,58,10,2000,,2000,,,6.11,35.3,,90,,,doi.org/10.1016/j.seppur.2015.09.039
Piperazine,,,2,trimesoyl chloride (265.5),0.05,heptane,,,,,,,,carboxylated GO,0.0025,,,sheet,30,15,50,148,,7,2000,2000,,,,8,20.3,95.6,,,,doi.org/10.1016/j.apsusc.2017.02.204
Piperazine,,,2,trimesoyl chloride (265.5),0.05,heptane,,,,,,,,carboxylated GO,0.005,,,sheet,30,15,50,148,,7,2000,2000,,,,9.8,16.2,98.2,,,,doi.org/10.1016/j.apsusc.2017.02.204
Piperazine,,,2,trimesoyl chloride (265.5),0.05,heptane,,,,,,,,carboxylated GO,0.01,,,sheet,30,15,50,148,,7,2000,2000,,,,12.8,12.6,99.2,,,,doi.org/10.1016/j.apsusc.2017.02.204
Piperazine,,,2,trimesoyl chloride (265.5),0.05,heptane,,,,,,,,carboxylated GO,0.02,,,sheet,30,15,50,148,,7,2000,2000,,,,13.4,11.6,93.3,,,,doi.org/10.1016/j.apsusc.2017.02.204
Piperazine,,,1.6,trimesoyl chloride (265.5),0.525,hexane,riethylamine,3,camphor sulfonic acid ,3,,,,MoS2,0.004,,,sheet,20,2,60,151,,3.5,2000,2000,2000,2000,,7.4,32,86,95,82,,doi.org/10.1016/j.memsci.2019.117526
Piperazine,,,1.6,trimesoyl chloride (265.5),0.525,hexane,riethylamine,3,camphor sulfonic acid ,3,,,,MoS2,0.008,,,sheet,20,2,60,151,,3.5,2000,2000,2000,2000,,7.7,30,87,89,82,,doi.org/10.1016/j.memsci.2019.117526
Piperazine,,,1.6,trimesoyl chloride (265.5),0.525,hexane,riethylamine,3,camphor sulfonic acid ,3,,,,MoS2,0.01,,,sheet,20,2,60,151,,3.5,2000,2000,2000,2000,,7.8,61,90,95,87,,doi.org/10.1016/j.memsci.2019.117526
Piperazine,,,1.6,trimesoyl chloride (265.5),0.525,hexane,riethylamine,3,camphor sulfonic acid ,3,,,,MoS2,0.012,,,sheet,20,2,60,151,,3.5,2000,2000,2000,2000,,6.9,35,88,94,81,,doi.org/10.1016/j.memsci.2019.117526
Piperazine,,,1.6,trimesoyl chloride (265.5),0.525,hexane,riethylamine,3,camphor sulfonic acid ,3,,,,MoS2,0.014,,,sheet,20,2,60,151,,3.5,2000,2000,2000,2000,,3,40,87,92,83,,doi.org/10.1016/j.memsci.2019.117526
Piperazine,,,0.2,trimesoyl chloride (265.5),0.15,hexane,sodium hydroxide,,,,12,,,nanodiamond,0.01,,,dodecahedron,20,6,70,167,,6,,1200,,,,,,99,,,,doi.org/10.1016/j.memsci.2020.118003
Piperazine,,,0.2,trimesoyl chloride (265.5),0.15,hexane,sodium hydroxide,,,,12,,,nanodiamond,0.025,,,dodecahedron,20,6,70,167,,6,,1200,,,,,,98,,,,doi.org/10.1016/j.memsci.2020.118003
Piperazine,,,0.2,trimesoyl chloride (265.5),0.15,hexane,sodium hydroxide,,,,12,,,nanodiamond,0.05,,,dodecahedron,20,6,70,167,,6,584,1200,1420,952,1110,15,40,97.5,97.3,81,76,doi.org/10.1016/j.memsci.2020.118003
Piperazine,,,0.2,trimesoyl chloride (265.5),0.15,hexane,sodium hydroxide,,,,12,,,nanodiamond,0.1,,,dodecahedron,20,6,70,167,,6,,1200,,,,,,96.5,,,,doi.org/10.1016/j.memsci.2020.118003
Piperazine,,,0.7,trimesoyl chloride (265.5),0.025,hexane,,,,,11.5,,,polydopamine modified multi-walled carbon nanotube,0.05,,,tube,60,15,65,104,35,6,1000,1000,1000,1000,1000,15.32,33.8,76.1,45.2,91.5,90.5,doi.org/10.1021/acsami.6b00394
Piperazine,,,2,trimesoyl chloride (265.5),0.2,hexane,,,,,,,,mesoporous synthetic hectorite ,0.01,,,layer,180,10,70,183,,5,,2000,2000,,,10.2,,85,68,,,doi.org/10.1016/j.memsci.2020.118212
Piperazine,,,2,trimesoyl chloride (265.5),0.2,hexane,,,,,,,,mesoporous synthetic hectorite/UiO66-NH2,0.01,,,octahedral shaped crystal on sheet,180,10,70,183,,5,,2000,2000,,,9,,87,75,,,doi.org/10.1016/j.memsci.2020.118212
Piperazine,,,2,trimesoyl chloride (265.5),0.2,hexane,,,,,,,,mesoporous synthetic hectorite ,0.01,,,layer,180,10,70,183,,10,,2000,2000,,,8.9,,88,78,,,doi.org/10.1016/j.memsci.2020.118212
Piperazine,,,2,trimesoyl chloride (265.5),0.2,hexane,,,,,,,,mesoporous synthetic hectorite/UiO66-NH2,0.01,,,octahedral shaped crystal on sheet,180,10,70,183,,10,,2000,2000,,,7.7,,90,79,,,doi.org/10.1016/j.memsci.2020.118212
Piperazine,,,2,trimesoyl chloride (265.5),0.2,hexane,,,,,,,,mesoporous synthetic hectorite ,0.01,,,layer,180,10,70,183,,15,2000,2000,2000,,,7.33,24,90.3,80.2,,,doi.org/10.1016/j.memsci.2020.118212
Piperazine,,,2,trimesoyl chloride (265.5),0.2,hexane,,,,,,,,mesoporous synthetic hectorite/UiO66-NH2,0.01,,,octahedral  on sheet,180,10,70,183,,15,2000,2000,2000,,,7.73,36.42,94.42,82.29,,,doi.org/10.1016/j.memsci.2020.118212
Piperazine,,,0.35,trimesoyl chloride (265.5),0.1,hexane,,,,,,,,resorcinol-formaldehyde nanobowls,0.04,,,bowl,60,,60,184,20,6,,1000,1000,,,18,,92,95.8,,,doi.org/10.1016/j.memsci.2019.117468
Piperazine,,,0.35,trimesoyl chloride (265.5),0.1,hexane,,,,,,,,resorcinol-formaldehyde nanobowls,0.08,,,bowl,60,,60,184,20,6,,1000,1000,,,20.67,,91.5,95.5,,,doi.org/10.1016/j.memsci.2019.117468
Piperazine,,,0.35,trimesoyl chloride (265.5),0.2,hexane,,,,,,,,resorcinol-formaldehyde nanobowls,0.12,,,bowl,60,,60,184,20,6,,1000,1000,1000,,23.5,,91.23,95.77,25.98,,doi.org/10.1016/j.memsci.2019.117468
Piperazine,,,0.35,trimesoyl chloride (265.5),0.2,hexane,,,,,,,,resorcinol-formaldehyde nanobowls,0.16,,,bowl,60,,60,184,20,6,,1000,1000,,,24.5,,87,92,,,doi.org/10.1016/j.memsci.2019.117468
Piperazine,,,0.35,trimesoyl chloride (265.5),0.2,hexane,,,,,,,,,,spherical hollow silica nanoparticle,0.5,sphere,30,,,185,,6,1000,1000,1000,1000,,15,11.1,69.5,92.3,14.2,,doi.org/10.1016/j.memsci.2020.118333
Piperazine,,,0.35,trimesoyl chloride (265.5),0.2,hexane,,,,,,,,,,cubic hollow silica nanoparticle,0.5,cubic,30,,,185,,6,,,1000,,,12.8,,,91.5,,,doi.org/10.1016/j.memsci.2020.118333
Piperazine,,,0.35,trimesoyl chloride (265.5),0.2,hexane,,,,,,,,,,rodlike hollow silica nanoparticle,0.5,rodlike,30,,,185,,6,,,1000,,,10.2,,,97,,,doi.org/10.1016/j.memsci.2020.118333
Piperazine,,,0.1,trimesoyl chloride (265.5),0.15,hexane,,,,,,,,,,o-hydroxy porous organic polymer,0.01,porous polymer network,120,10,80,186,40,4,,,1000,,,19,,,98.2,,,doi.org/10.1016/j.memsci.2019.05.022
Piperazine,,,0.1,trimesoyl chloride (265.5),0.15,hexane,,,,,,,,,,o-hydroxy porous organic polymer,0.02,porous polymer network,120,10,80,186,40,4,,1000,1000,1000,1000,29.9,,96.6,97.5,8,10,doi.org/10.1016/j.memsci.2019.05.022
Piperazine,,,0.1,trimesoyl chloride (265.5),0.15,hexane,,,,,,,,,,o-hydroxy porous organic polymer,0.03,porous polymer network,120,10,80,186,40,4,,1000,1000,,,20.2,,97.5,97.3,,,doi.org/10.1016/j.memsci.2019.05.022
Piperazine,,,2,trimesoyl chloride (265.5),0.15,hexane,triethylamine,2,,,,,,ethylenediamine modified GO,0.006,,,sheet,60,8,60,172,20,5,2000,2000,2000,2000,,11.8,35,97,98,94,,doi.org/10.1016/j.apsusc.2019.05.157
Piperazine,,,2,trimesoyl chloride (265.5),0.15,hexane,triethylamine,2,,,,,,polyethylenimine modified GO,0.004,,,sheet,60,8,60,172,20,5,2000,2000,2000,2000,,12.5,37,98,98,95,,doi.org/10.1016/j.apsusc.2019.05.157
Piperazine,,,2,trimesoyl chloride (265.5),0.225,hexane,,,,,,,,TiO2-NH2,0.1,,,sphere,60,1,60,181,20,5,1000,,1000,,,9,30,,99,,,doi.org/10.1016/j.jtice.2020.06.014
Piperazine,,,2,trimesoyl chloride (265.5),0.225,hexane,,,,,,,,TiO2-NH2,0.2,,,sphere,60,1,60,181,20,5,1000,,1000,,,9.8,29,,99,,,doi.org/10.1016/j.jtice.2020.06.014
Piperazine,,,2,trimesoyl chloride (265.5),0.225,hexane,,,,,,,,TiO2-NH2,0.3,,,sphere,60,1,60,181,20,5,1000,1000,1000,1000,1000,10.4,23,82,99,60,72,doi.org/10.1016/j.jtice.2020.06.014
Piperazine,,,2,trimesoyl chloride (265.5),0.225,hexane,,,,,,,,TiO2-NH2,0.5,,,sphere,60,1,60,181,20,5,1000,,1000,,,10.4,21,,90,,,doi.org/10.1016/j.jtice.2020.06.014
Piperazine,,,0.35,trimesoyl chloride (265.5),0.2,hexane,,,,,,,,,,silica nanoparticle,0.35,sphere,60,10,50,182,,6,1000,1000,1000,1000,,9.5,42,96,98,65,,doi.org/10.1016/j.seppur.2019.05.018
Piperazine,,,0.35,trimesoyl chloride (265.5),0.2,hexane,,,,,,,,,,polydopamine modified silica nanoparticle,0.35,sphere,60,10,50,182,,6,1000,1000,1000,1000,,15,35,94,98,67,,doi.org/10.1016/j.seppur.2019.05.018
Piperazine,,,1,trimesoyl chloride (265.5),0.15,hexane,triethylamine ,1,camphorsulfonic acid ,1,,,,UiO-66,0.08,,,octahedral,45,3,100,187,30,10,,,1000,,,9.9,,,93,,,doi.org/10.1016/j.desal.2020.114649
Piperazine,,,1,trimesoyl chloride (265.5),0.15,hexane,triethylamine ,1,camphorsulfonic acid ,1,,,,UiO-66-NH2,0.08,,,octahedral,45,3,100,187,30,10,,,1000,,,10,,,95,,,doi.org/10.1016/j.desal.2020.114649
Piperazine,,,0.15,trimesoyl chloride (265.5),0.19,cyclohexane,,,,,,,,,,palmitoyl chloride modified UiO-66-NH2,0.05,octahedral,120,,,188,50,4,1000,1000,1000,,,10,35,100,96,,,doi.org/10.1039/C9RA09672H
Piperazine,,,0.15,trimesoyl chloride (265.5),0.19,cyclohexane,,,,,,,,,,palmitoyl chloride modified UiO-66-NH2,0.1,octahedral,120,,,188,50,4,1000,1000,1000,,,11.3,33,100,94,,,doi.org/10.1039/C9RA09672H
Piperazine,,,0.15,trimesoyl chloride (265.5),0.19,cyclohexane,,,,,,,,,,palmitoyl chloride modified UiO-66-NH2,0.15,octahedral,120,,,188,50,4,1000,1000,1000,,,12.4,29,99,92,,,doi.org/10.1039/C9RA09672H
Piperazine,,,0.125,trimesoyl chloride (265.5),0.15,hexane,,,,,,,,UiO-66-NH2,0.005,,,octahedral,30,30,60,189,,6,,,1000,,,,,,99,,,doi.org/10.1016/j.memsci.2020.117874
Piperazine,,,0.125,trimesoyl chloride (265.5),0.15,hexane,,,,,,,,UiO-66-NH2,0.01,,,octahedral,30,30,60,189,,6,,,1000,,,,,,98,,,doi.org/10.1016/j.memsci.2020.117874
Piperazine,,,0.125,trimesoyl chloride (265.5),0.15,hexane,,,,,,,,UiO-66-NH2,0.02,,,octahedral,30,30,60,189,,6,1000,1000,1000,1000,1000,9,63,91,97,45,40,doi.org/10.1016/j.memsci.2020.117874
Piperazine,,,0.125,trimesoyl chloride (265.5),0.15,hexane,,,,,,,,UiO-66-NH2,0.04,,,octahedral,30,30,60,189,,6,,,1000,,,,,,97,,,doi.org/10.1016/j.memsci.2020.117874
Piperazine,,,1,trimesoyl chloride (265.5),0.2,hexane,,,,,,,,metal-induced ordered microporous polymers,0.05,,,porous polymer network,60,,,191,60,5,1000,1000,1000,,,17,18,84,93,,,doi.org/10.1016/j.seppur.2020.117817
Piperazine,,,1,trimesoyl chloride (265.5),0.2,hexane,,,,,,,,metal-induced ordered microporous polymers,0.1,,,porous polymer network,60,,,191,60,5,1000,1000,1000,,,11,20,85,94,,,doi.org/10.1016/j.seppur.2020.117817
Piperazine,,,0.25,trimesoyl chloride (265.5),0.1,hexane,sodum dodecyl sulfate,0.1,sodium carbonate,0.1,,,,TiO2/GO,0.1,,,sphere on sheet,120,15,70,176,,4,1000,1000,1000,1000,,3.5,49,85,100,16,,doi.org/10.1016/j.memsci.2017.03.040
Piperazine,,,1,trimesoyl chloride (265.5),0.1,hexane,sodum dodecyl sulfate,0.1,sodium carbonate,0.1,,,,TiO2/GO,0.2,,,sphere on sheet,120,15,70,176,,4,1000,1000,1000,1000,,6,30,55,99,8,,doi.org/10.1016/j.memsci.2017.03.040
Piperazine,,,1,trimesoyl chloride (265.5),0.1,hexane,sodum dodecyl sulfate,0.1,sodium carbonate,0.1,,,,TiO2/GO,0.3,,,sphere on sheet,120,15,70,176,,4,1000,1000,1000,1000,,2.2,53,87,99,20,,doi.org/10.1016/j.memsci.2017.03.040
Piperazine,,,2,trimesoyl chloride (265.5),0.15,hexane,sodum dodecyl sulfate,,,,,,,carboxylic functionalized GO,0.05,,,sheet,60,10,80,177,,10,2000,2000,2000,2000,,10,26,72,86,20,,doi.org/10.1016/j.memsci.2017.05.075
Piperazine,,,2,trimesoyl chloride (265.5),0.15,hexane,sodum dodecyl sulfate,,,,,,,carboxylic functionalized GO,0.01,,,sheet,60,10,80,177,,10,2000,2000,2000,2000,,4.9,36,87,90,34,,doi.org/10.1016/j.memsci.2017.05.075
Piperazine,,,2,trimesoyl chloride (265.5),0.15,hexane,sodum dodecyl sulfate,,,,,,,carboxylic functionalized GO,0.07,,,sheet,60,10,80,177,,10,2000,2000,2000,2000,,11.4,26,67,85,19,,doi.org/10.1016/j.memsci.2017.05.075
Piperazine,,,0.1,trimesoyl chloride (265.5),0.15,hexane,,,,,,,, L-aspartic acid functionalized graphene quantum dots,0.1,,,dot,120,20,60,178,,5.5,2000,2000,2000,2000,,15,28,89,98,37,,doi.org/10.1016/j.desal.2020.114811
Piperazine,,,0.1,trimesoyl chloride (265.5),0.15,hexane,,,,,,,, L-aspartic acid functionalized graphene quantum dots,0.2,,,dot,120,20,60,178,,5.5,2000,2000,2000,2000,,17,26,90,98,35,,doi.org/10.1016/j.desal.2020.114811
Piperazine,,,0.1,trimesoyl chloride (265.5),0.15,hexane,,,,,,,, L-aspartic acid functionalized graphene quantum dots,0.3,,,dot,120,20,60,178,,5.5,2000,2000,2000,2000,,18.5,29,91,99,43,,doi.org/10.1016/j.desal.2020.114811
Piperazine,,,0.1,trimesoyl chloride (265.5),0.15,hexane,,,,,,,, L-aspartic acid functionalized graphene quantum dots,0.4,,,dot,120,20,60,178,,5.5,2000,2000,2000,2000,,23,29,85,90,23,,doi.org/10.1016/j.desal.2020.114811
Polyetherimide,,,1.5,trimesoyl chloride (265.5),0.1,hexane,sodum dodecyl sulfate,0.1,sodium carbonate,0.1,,,,exfoliated hydrotalcite/GO,0.06,,,sheet,180,15,70,175,10,4,1000,1000,1000,1000,,,39,25,20,85,,doi.org/10.1016/j.desal.2017.05.012
Polyetherimide,,,1.5,trimesoyl chloride (265.5),0.1,hexane,sodum dodecyl sulfate,0.1,sodium carbonate,0.1,,,,exfoliated hydrotalcite/GO,0.12,,,sheet,180,15,70,175,10,4,1000,1000,1000,1000,,,41,20,13,90,,doi.org/10.1016/j.desal.2017.05.012
Polyetherimide,,,1.5,trimesoyl chloride (265.5),0.1,hexane,sodum dodecyl sulfate,0.1,sodium carbonate,0.1,,,,exfoliated hydrotalcite/GO,0.24,,,sheet,180,15,70,175,10,4,1000,1000,1000,1000,,,42,45,33,95,,doi.org/10.1016/j.desal.2017.05.012
Tannic acid,,,0.3,trimesoyl chloride (265.5),0.1,hexane,,,,,7,,,TiO2,0.02,,,sphere,60,30,60,180,53.5,5,1000,1000,1000,1000,1000,5.8,57.9,96.8,94.6,70.5,65.4,doi.org/10.1016/j.jcis.2020.03.087
Tannic acid,,,0.3,trimesoyl chloride (265.5),0.1,hexane,,,,,7,,,TiO2,0.045,,,sphere,60,30,60,180,53.5,5,1000,,1000,,,12,26,,77,,,doi.org/10.1016/j.jcis.2020.03.087
Tannic acid,,,0.03,Isophorone diisocyanate (222.3),0.375,hexane,,,,,7,,,graphe oxide quantum dots,0.25,,,,600,5,60,135,,2,,,1000,,,8,,,66.7,,,doi.org/10.1021/acsami.6b12826
Tannic acid,,,0.03,Isophorone diisocyanate (222.3),0.375,hexane,,,,,7,,,graphe oxide quantum dots,0.5,,,,600,5,60,135,,2,1000,1000,1000,,,9,16,30,65.7,,,doi.org/10.1021/acsami.6b12826
Tannic acid,,,0.03,Isophorone diisocyanate (222.3),0.375,hexane,,,,,7,,,graphe oxide quantum dots,0.75,,,,600,5,60,135,,2,,,1000,,,10.5,,,62.7,,,doi.org/10.1021/acsami.6b12826
Tannic acid,,,0.03,Isophorone diisocyanate (222.3),0.375,hexane,,,,,7,,,graphe oxide quantum dots,1,,,,600,5,60,135,,2,,,1000,,,11.5,,,57.1,,,doi.org/10.1021/acsami.6b12826
Triethanolamine,,,6,trimesoyl chloride (265.5),0.9,hexane,,,,,,,,multi-walled carbon nanotube-COOH,0.5,,,tube,2100,30,60,92,,6,,,710,,,3.7,,,70,,,doi.org/10.1016/j.memsci.2012.10.042
Triethanolamine,,,6,trimesoyl chloride (265.5),0.9,hexane,sodum dodecyl sulfate,0.3,,,,,,multi-walled carbon nanotube-COOH,0.5,,,tube,2100,30,60,92,,6,342,,710,,,3.5,20,,78,,,doi.org/10.1016/j.memsci.2012.10.042
Triethanolamine,,,6,trimesoyl chloride (265.5),0.9,hexane,Trixton x-100,0.3,,,,,,multi-walled carbon nanotube-COOH,0.5,,,tube,2100,30,60,92,,6,,,710,,,3.6,,,69,,,doi.org/10.1016/j.memsci.2012.10.042
Triethanolamine,,,6,trimesoyl chloride (265.5),0.9,hexane,cetyltrimethylammonium bromide,0.3,,,,,,multi-walled carbon nanotube-COOH,0.5,,,tube,2100,30,60,92,,6,,,710,,,6.4,,,43,,,doi.org/10.1016/j.memsci.2012.10.042
